time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1992-06-27T13:21:20.900Z,35.139,81.131,33,5,mw,,,,1,us,usp00059r3,2016-11-09T22:51:32.209Z,Xinjiang-Xizang border region,earthquake,,,,,reviewed,us,hrv
1992-06-27T02:13:18.340Z,35.148,81.079,33,4.6,ms,,,,1.1,us,usp00059qr,2014-11-07T00:50:54.197Z,Xinjiang-Xizang border region,earthquake,,,,7,reviewed,us,us
1992-06-24T19:59:23.350Z,35.894,75.522,33,3.9,mb,,,,1.3,us,usp00059kw,2014-11-07T00:50:52.938Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
1992-06-24T02:49:28.620Z,35.211,74.698,56.2,4.4,mb,,,,0.5,us,usp00059jf,2014-11-07T00:50:52.762Z,northwestern Kashmir,earthquake,,10.9,,10,reviewed,us,us
1992-06-24T01:43:43.480Z,35.42,74.916,33,4.4,mb,,,,1.5,us,usp00059jc,2014-11-07T00:50:52.756Z,northwestern Kashmir,earthquake,,,,5,reviewed,us,us
1992-06-19T14:01:55.590Z,34.669,75.16,33,4.2,mb,,,,1.5,us,usp00059ax,2014-11-07T00:50:50.916Z,eastern Kashmir,earthquake,,,,3,reviewed,us,us
1992-06-12T11:45:34.430Z,30.125,78.885,33,4.8,mb,,,,1.6,us,usp00058zs,2014-11-07T00:50:49.453Z,"Uttaranchal, India",earthquake,,,,3,reviewed,us,us
1992-05-15T05:57:00.660Z,36.007,73.192,33,4.3,ms,,,,0.2,us,usp00057cw,2014-11-07T00:50:37.612Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
1992-04-22T06:08:49.070Z,30.968,78.242,33,4.5,mb,,,,1.2,us,usp000564r,2014-11-07T00:50:28.680Z,"Uttaranchal, India",earthquake,,,,13,reviewed,us,us
1992-04-17T12:42:58.730Z,34.098,72.434,12.9,4.2,mb,,,,1.3,us,usp00055xj,2014-11-07T00:50:27.864Z,Pakistan,earthquake,,,,7,reviewed,us,us
1992-04-09T20:40:19.250Z,35.808,80.945,10,3.7,mb,,,,0.8,us,usp00055jn,2014-11-07T00:50:25.996Z,Xinjiang-Xizang border region,earthquake,,,,4,reviewed,us,us
1992-04-05T11:09:23.190Z,35.665,80.599,33,4,mb,,,,1.3,us,usp00055c2,2014-11-07T00:50:24.889Z,Xinjiang-Xizang border region,earthquake,,,,7,reviewed,us,us
1992-04-05T07:47:47.660Z,35.696,80.661,17.7,5.7,mw,,,,1.1,us,usp00055by,2020-08-29T01:22:41.689Z,Xinjiang-Xizang border region,earthquake,,,,,reviewed,us,hrv
1992-03-31T00:28:24.470Z,32.16,80.746,33,3.6,mb,,,,0.5,us,usp000553e,2014-11-07T00:50:20.307Z,western Xizang,earthquake,,,,1,reviewed,us,us
1992-03-30T19:19:34.880Z,35.855,72.374,55.1,4.4,mb,,,,0.9,us,usp000552x,2014-11-07T00:50:20.225Z,Pakistan,earthquake,,12.3,,11,reviewed,us,us
1992-03-29T01:56:06.970Z,33.566,72.31,33,5.1,mb,,,,1.2,us,usp00054zs,2014-11-07T00:50:19.745Z,Pakistan,earthquake,,,,5,reviewed,us,us
1992-03-27T11:50:25.790Z,35.77,72.963,33,3.7,mb,,,,0.9,us,usp00054xd,2014-11-07T00:50:19.446Z,Pakistan,earthquake,,,,3,reviewed,us,us
1992-03-27T10:39:30.680Z,35.997,72.548,35.3,4.9,mb,,,,1.2,us,usp00054x8,2014-11-07T00:50:19.427Z,Pakistan,earthquake,,,,26,reviewed,us,us
1992-03-24T21:01:47.570Z,33.832,72.905,14.2,5,mb,,,,1.1,us,usp00054sm,2014-11-07T00:50:18.575Z,Pakistan,earthquake,,,,51,reviewed,us,us
1992-03-24T19:32:10.350Z,31.545,81.54,15.6,4.8,mb,,,,1.2,us,usp00054sg,2014-11-07T00:50:18.565Z,western Xizang,earthquake,,,,24,reviewed,us,us
1992-03-14T12:40:26.030Z,30.664,78.829,30.3,4.8,mb,,,,0.8,us,usp000548q,2014-11-07T00:50:15.925Z,"Uttaranchal, India",earthquake,,,,28,reviewed,us,us
1992-03-10T05:47:19.780Z,33.359,72.968,33,4.5,mb,,,,0.6,us,usp000542s,2014-11-07T00:50:15.178Z,Pakistan,earthquake,,,,1,reviewed,us,us
1992-03-05T02:14:17.680Z,35.625,80.585,35.8,4.7,mb,,,,1.3,us,usp00053wb,2014-11-07T00:50:14.105Z,Xinjiang-Xizang border region,earthquake,,13.1,,44,reviewed,us,us
1992-03-02T14:48:18.150Z,30.542,78.538,33,4,mb,,,,0.6,us,usp00053s1,2014-11-07T00:50:12.755Z,"Uttaranchal, India",earthquake,,,,2,reviewed,us,us
1992-03-01T06:18:28.630Z,36.165,73.434,33,3.7,mb,,,,0.6,us,usp00053p8,2014-11-07T00:50:10.688Z,northwestern Kashmir,earthquake,,,,3,reviewed,us,us
1992-02-13T22:43:34.180Z,32.637,76.514,33,4.6,mb,,,,1.1,us,usp000531d,2014-11-07T00:50:05.808Z,"Himachal Pradesh, India",earthquake,,,,10,reviewed,us,us
1992-02-06T18:47:02.350Z,34.642,72.623,33,4.1,mb,,,,0.6,us,usp00052qj,2014-11-07T00:50:04.239Z,Pakistan,earthquake,,,,5,reviewed,us,us
1992-02-05T02:07:40.280Z,34.224,78.729,33,4.3,mb,,,,1.3,us,usp00052mr,2014-11-07T00:50:02.852Z,Kashmir-Xinjiang border region,earthquake,,,,7,reviewed,us,us
1992-01-26T23:48:56.100Z,32.282,76.415,33,4.5,mb,,,,1.2,us,usp000529u,2014-11-07T00:49:57.123Z,"Himachal Pradesh, India",earthquake,,,,8,reviewed,us,us
1992-01-24T05:04:47.330Z,35.515,74.529,47,5.5,mw,,,,0.9,us,usp000525u,2020-08-29T01:13:22.096Z,northwestern Kashmir,earthquake,,8,,,reviewed,us,hrv
1992-01-06T19:07:13.560Z,33.993,73.926,63.6,4.3,mb,,,,1.4,us,usp00051fn,2014-11-07T00:49:53.517Z,Pakistan,earthquake,,19.9,,8,reviewed,us,us
1991-12-12T18:55:00.590Z,34.511,79.653,57.4,4.5,mb,,,,1.4,us,usp00050bb,2014-11-07T00:49:43.691Z,Kashmir-Xizang border region,earthquake,,14.2,,12,reviewed,us,us
1991-11-14T04:20:34.870Z,35.903,81.084,33,4.2,mb,,,,1.6,us,usp0004z4p,2014-11-07T00:49:34.711Z,Xinjiang-Xizang border region,earthquake,,,,4,reviewed,us,us
1991-10-27T00:40:23.370Z,30.434,78.549,33,4.2,mb,,,,0.7,us,usp0004yey,2014-11-07T00:49:27.801Z,"Uttaranchal, India",earthquake,,,,3,reviewed,us,us
1991-10-21T14:02:47.380Z,30.777,78.8,33,4,mb,,,,0.6,us,usp0004y4f,2014-11-07T00:49:25.989Z,"Uttaranchal, India",earthquake,,,,1,reviewed,us,us
1991-10-20T07:56:31.740Z,30.847,78.777,33,4.2,mb,,,,0.6,us,usp0004y2p,2014-11-07T00:49:25.857Z,"Uttaranchal, India",earthquake,,,,2,reviewed,us,us
1991-10-20T05:32:26.850Z,30.79,78.686,26.5,4.9,mb,,,,0.9,us,usp0004y2g,2014-11-07T00:49:25.831Z,"Uttaranchal, India",earthquake,,,,39,reviewed,us,us
1991-10-20T04:20:28.930Z,30.899,78.832,33,4.5,mb,,,,0.9,us,usp0004y2a,2014-11-07T00:49:25.819Z,"Uttaranchal, India",earthquake,,,,6,reviewed,us,us
1991-10-20T03:34:30.860Z,30.945,78.922,33,4.3,mb,,,,0.7,us,usp0004y27,2014-11-07T00:49:25.815Z,"Uttaranchal, India",earthquake,,,,2,reviewed,us,us
1991-10-19T22:41:15.440Z,30.747,78.723,17,4.8,mb,,,,1,us,usp0004y1t,2014-11-07T00:49:25.776Z,"Uttaranchal, India",earthquake,,,,13,reviewed,us,us
1991-10-19T21:23:14.300Z,30.78,78.774,10.3,6.8,mwb,,,,1.2,us,usp0004y1r,2020-07-08T00:03:49.198Z,"Uttaranchal, India",earthquake,,,,,reviewed,us,us
1991-10-15T19:11:00.950Z,30.565,79.311,33,4.5,mb,,,,1.1,us,usp0004xvj,2014-11-07T00:49:24.195Z,"Uttaranchal, India",earthquake,,,,9,reviewed,us,us
1991-08-20T05:06:25.860Z,30.63,79.767,33,4.2,mb,,,,1.5,us,usp0004vm7,2014-11-07T00:49:06.888Z,"Uttaranchal, India",earthquake,,,,5,reviewed,us,us
1991-08-16T01:23:27.540Z,30.861,78.651,33,4.2,mb,,,,0.2,us,usp0004ve1,2014-11-07T00:49:06.073Z,"Uttaranchal, India",earthquake,,,,2,reviewed,us,us
1991-06-23T02:45:41.200Z,32.306,76.716,33,4.6,mb,,,,1.5,us,usp0004t9x,2014-11-07T00:48:46.726Z,"Himachal Pradesh, India",earthquake,,,,17,reviewed,us,us
1991-05-31T07:50:19.280Z,35.684,80.939,58.9,4.3,mb,,,,1,us,usp0004saz,2014-11-07T00:48:38.360Z,Xinjiang-Xizang border region,earthquake,,35.9,,5,reviewed,us,us
1991-05-18T06:59:22.130Z,31.675,80.092,42.6,4.5,mb,,,,1,us,usp0004rt3,2014-11-07T00:48:35.827Z,western Xizang,earthquake,,12,,13,reviewed,us,us
1991-05-18T04:52:19.070Z,31.654,80.092,24,4.6,mb,,,,1.3,us,usp0004rsv,2014-11-07T00:48:35.790Z,western Xizang,earthquake,,15.1,,19,reviewed,us,us
1991-05-17T17:04:31.630Z,35.257,74.294,33,3.8,mb,,,,1.5,us,usp0004rry,2014-11-07T00:48:35.710Z,northwestern Kashmir,earthquake,,,,5,reviewed,us,us
1991-04-26T08:55:12.670Z,35.899,79.736,118.1,3.3,mb,,,,0.3,us,usp0004quu,2014-11-07T00:48:27.419Z,Kashmir-Xinjiang border region,earthquake,,20.2,,1,reviewed,us,us
1991-04-22T08:48:29.990Z,30.08,79.72,33,4.6,mb,,,,0.8,us,usp0004qns,2014-11-07T00:48:26.107Z,"Uttaranchal, India",earthquake,,,,20,reviewed,us,us
1991-03-23T20:33:34.940Z,34.325,79.73,33,4.5,mb,,,,0.8,us,usp0004pef,2014-11-07T00:48:13.753Z,Kashmir-Xizang border region,earthquake,,,,9,reviewed,us,us
1991-03-16T03:57:41.260Z,34.594,72.657,33,4.5,mb,,,,1.4,us,usp0004p41,2014-11-07T00:48:12.307Z,Pakistan,earthquake,,,,15,reviewed,us,us
1991-03-06T16:04:08.810Z,35.874,80.955,33,4.1,mb,,,,0.7,us,usp0004nrn,2014-11-07T00:48:10.252Z,Xinjiang-Xizang border region,earthquake,,,,1,reviewed,us,us
1991-03-04T16:41:25.440Z,30.81,79.215,33,3.2,mb,,,,0.4,us,usp0004npb,2014-11-07T00:48:09.616Z,"Uttaranchal, India",earthquake,,,,1,reviewed,us,us
1991-02-25T10:52:33.900Z,34.695,79.059,33,4.6,mb,,,,0.9,us,usp0004ndb,2014-11-07T00:48:05.062Z,Kashmir-Xizang border region,earthquake,,,,6,reviewed,us,us
1991-02-12T21:40:06.370Z,32.678,72.382,33,4.4,mb,,,,1.3,us,usp0004mvw,2014-11-07T00:47:59.666Z,Pakistan,earthquake,,,,4,reviewed,us,us
1991-02-12T14:02:56.300Z,30.614,79.288,33,4.1,mb,,,,1.2,us,usp0004mvf,2014-11-07T00:47:59.639Z,"Uttaranchal, India",earthquake,,,,2,reviewed,us,us
1991-02-07T18:55:41.540Z,36.251,76.254,33,3.7,mb,,,,0.9,us,usp0004mpa,2014-11-07T00:47:58.644Z,Kashmir-Xinjiang border region,earthquake,,,,1,reviewed,us,us
1991-01-28T18:02:10.080Z,34.025,73.798,33,5.2,mb,,,,0.5,us,usp0004m9h,2014-11-07T00:47:53.469Z,Pakistan,earthquake,,,,1,reviewed,us,us
1991-01-20T12:43:17.070Z,31.532,77.463,33,4.9,mb,,,,1,us,usp0004ky1,2014-11-07T00:47:51.588Z,"Himachal Pradesh, India",earthquake,,,,26,reviewed,us,us
1991-01-13T10:41:59.440Z,32.002,72.843,33,4.5,mb,,,,0.7,us,usp0004kmf,2020-08-29T00:26:02.998Z,Pakistan,earthquake,,,,4,reviewed,us,us
1991-01-10T01:33:18.100Z,34.331,74.662,33,3.9,mb,,,,0.4,us,usp0004kf8,2014-11-07T00:47:48.847Z,southwestern Kashmir,earthquake,,,,3,reviewed,us,us
1990-12-25T03:56:46.130Z,33.331,75.712,51.1,5.3,mb,,,,1,us,usp0004jrn,2014-11-07T00:47:39.278Z,eastern Kashmir,earthquake,,10.6,,69,reviewed,us,us
1990-12-23T00:21:36.950Z,35.66,78.475,33,4.1,mb,,,,0.5,us,usp0004jmp,2014-11-07T00:47:38.919Z,Kashmir-Xinjiang border region,earthquake,,,,3,reviewed,us,us
1990-12-21T18:32:01.510Z,35.771,73.661,33,4.6,mb,,,,0.6,us,usp0004jgb,2014-11-07T00:47:38.566Z,northwestern Kashmir,earthquake,,,,8,reviewed,us,us
1990-12-20T05:46:49.120Z,34.845,75.078,33,4.2,mb,,,,1.5,us,usp0004jcr,2014-11-07T00:47:38.146Z,eastern Kashmir,earthquake,,,,4,reviewed,us,us
1990-12-18T02:40:49.760Z,30.336,79.117,18.7,4.9,mb,,,,1.1,us,usp0004j9c,2014-11-07T00:47:37.759Z,"Uttaranchal, India",earthquake,,,,30,reviewed,us,us
1990-12-13T08:28:55.760Z,31.573,77.438,33,4.7,mb,,,,1,us,usp0004j2e,2014-11-07T00:47:36.571Z,"Himachal Pradesh, India",earthquake,,,,15,reviewed,us,us
1990-11-12T15:45:20.480Z,33.414,75.715,67.9,4.7,mb,,,,1.2,us,usp0004gu9,2014-11-07T00:47:26.382Z,eastern Kashmir,earthquake,,12.4,,18,reviewed,us,us
1990-10-28T17:14:50.910Z,30.682,81.555,33,4.5,mb,,,,1.1,us,usp0004g95,2014-11-07T00:47:19.287Z,western Xizang,earthquake,,,,8,reviewed,us,us
1990-10-08T16:11:44.490Z,35.994,81.091,10,4.4,mb,,,,0.8,us,usp0004fgv,2014-11-07T00:47:15.778Z,Xinjiang-Xizang border region,earthquake,,,,3,reviewed,us,us
1990-10-03T18:20:35.990Z,31.096,78.557,33,4.4,mb,,,,0.8,us,usp0004fb7,2014-11-07T00:47:13.480Z,western Xizang-India border region,earthquake,,,,1,reviewed,us,us
1990-09-21T16:08:20.750Z,29.741,79.791,33,5.1,mb,,,,1,us,usp0004exz,2014-11-07T00:47:07.764Z,"Uttaranchal, India",earthquake,,,,33,reviewed,us,us
1990-08-08T11:52:10.680Z,35.555,73.822,33,4.8,mb,,,,0.9,us,usp0004d3z,2014-11-07T00:46:55.273Z,northwestern Kashmir,earthquake,,,,5,reviewed,us,us
1990-08-08T07:56:18.210Z,35.596,74.686,201.2,4,mb,,,,0.4,us,usp0004d3m,2014-11-07T00:46:55.247Z,northwestern Kashmir,earthquake,,38,,3,reviewed,us,us
1990-08-05T01:30:05.030Z,34.76,80.213,33,4.3,mb,,,,0.3,us,usp0004cz7,2014-11-07T00:46:54.277Z,western Xizang,earthquake,,,,1,reviewed,us,us
1990-05-11T01:37:20.600Z,33.414,81.125,33,4,mb,,,,0.9,us,usp000495c,2014-11-07T00:46:21.071Z,western Xizang,earthquake,,,,1,reviewed,us,us
1990-04-05T09:56:40.150Z,35.589,73.877,33,5.4,mb,,,,0.9,us,usp00047g1,2014-11-07T00:46:06.463Z,northwestern Kashmir,earthquake,,,,9,reviewed,us,us
1990-04-03T01:08:17.010Z,31.736,78.731,51.2,3.9,mb,,,,1.4,us,usp00047d8,2014-11-07T00:46:04.649Z,western Xizang-India border region,earthquake,,17.4,,5,reviewed,us,us
1990-03-04T11:51:11.430Z,34.616,79.849,33,4.7,mb,,,,1.1,us,usp0004662,2014-11-07T00:45:52.216Z,Kashmir-Xizang border region,earthquake,,,,27,reviewed,us,us
1990-02-09T15:51:23.020Z,29.925,80.73,33,4.6,mb,,,,1,us,usp000458a,2014-11-07T00:45:41.243Z,Nepal-India border region,earthquake,,,,15,reviewed,us,us
1990-02-07T22:00:52.290Z,34.365,76.647,83.5,4.6,mb,,,,1.1,us,usp0004564,2014-11-07T00:45:40.726Z,eastern Kashmir,earthquake,,17.3,,7,reviewed,us,us
1990-01-11T21:14:57.830Z,35.786,80.757,10,5.3,mb,,,,1.4,us,usp000444u,2014-11-07T00:45:31.803Z,Xinjiang-Xizang border region,earthquake,,,,35,reviewed,us,us
1989-07-13T12:53:05.540Z,35.696,80.691,33,4.5,mb,,,,1.1,us,usp0003x9t,2014-11-07T00:44:32.974Z,Xinjiang-Xizang border region,earthquake,,,,3,reviewed,us,us
1989-05-10T20:19:21.910Z,33.221,75.519,41.7,4.8,mb,,,,1.1,us,usp0003v4e,2014-11-07T00:44:10.380Z,eastern Kashmir,earthquake,,11.9,,14,reviewed,us,us
1989-05-10T20:05:27.440Z,33.313,75.447,33,3.9,mb,,,,0.5,us,usp0003v4d,2014-11-07T00:44:10.379Z,eastern Kashmir,earthquake,,,,2,reviewed,us,us
1989-04-27T19:37:37.910Z,33.585,80.645,33,4.7,mb,,,,1.4,us,usp0003ugj,2014-11-07T00:44:02.512Z,western Xizang,earthquake,,,,5,reviewed,us,us
1989-04-11T13:50:08.530Z,35.858,81.233,33,4.1,mb,,,,1.2,us,usp0003tuw,2014-11-07T00:43:59.547Z,Xinjiang-Xizang border region,earthquake,,,,3,reviewed,us,us
1989-04-07T05:43:22.710Z,33.72,73.078,33,4.2,mb,,,,1.4,us,usp0003tpg,2014-11-07T00:43:57.587Z,Pakistan,earthquake,,,,2,reviewed,us,us
1989-03-26T15:03:56.430Z,35.91,80.516,33,4,mb,,,,0.7,us,usp0003tay,2014-11-07T00:43:51.332Z,Xinjiang-Xizang border region,earthquake,,,,2,reviewed,us,us
1989-03-25T23:18:19.410Z,35.966,80.769,33,3.8,mb,,,,0.9,us,usp0003t9x,2014-11-07T00:43:51.097Z,Xinjiang-Xizang border region,earthquake,,,,3,reviewed,us,us
1989-03-17T04:02:07.760Z,35.628,80.532,34.2,4.8,mb,,,,1.5,us,usp0003t00,2014-11-07T00:43:49.494Z,Xinjiang-Xizang border region,earthquake,,16,,8,reviewed,us,us
1989-03-07T05:58:53.890Z,35.83,77.675,45.6,4.6,mb,,,,1.1,us,usp0003spu,2014-11-07T00:43:47.617Z,Kashmir-Xinjiang border region,earthquake,,11.3,,23,reviewed,us,us
1989-02-21T14:09:42.540Z,35.597,80.592,33,4.5,mb,,,,1.1,us,usp0003s56,2014-11-07T00:43:37.580Z,Xinjiang-Xizang border region,earthquake,,,,8,reviewed,us,us
1989-01-27T11:03:30.780Z,30.988,78.655,33,3.7,mb,,,,1.1,us,usp0003r9c,2014-11-07T00:43:29.191Z,"Uttaranchal, India",earthquake,,,,3,reviewed,us,us
1988-12-26T11:11:11.040Z,30.611,77.981,33,4.2,mb,,,,1,us,usp0003q6x,2014-11-07T00:43:19.244Z,"Haryana - Uttaranchal region, India",earthquake,,,,5,reviewed,us,us
1988-12-07T21:13:52.660Z,33.969,72.909,33,4.7,mb,,,,1.5,us,usp0003pnm,2014-11-07T00:43:16.288Z,Pakistan,earthquake,,,,3,reviewed,us,us
1988-12-03T06:04:48.030Z,36.227,72.652,33,4.8,mb,,,,1.2,us,usp0003pfh,2014-11-07T00:43:13.635Z,Afghanistan-Tajikistan-Pakistan region,earthquake,,,,6,reviewed,us,us
1988-11-04T04:35:38.750Z,34.711,80.747,33,4.8,mb,,,,0.5,us,usp0003nh8,2014-11-07T00:43:03.890Z,western Xizang,earthquake,,,,9,reviewed,us,us
1988-09-26T18:04:40.870Z,32.736,80.05,33,4.4,mb,,,,1.5,us,usp0003m9u,2014-11-07T00:42:51.565Z,western Xizang,earthquake,,,,4,reviewed,us,us
1988-09-23T04:23:40.250Z,32.595,79.785,33,4.7,ms,,,,1.3,us,usp0003m6t,2014-11-07T00:42:50.290Z,Kashmir-Xizang border region,earthquake,,,,1,reviewed,us,us
1988-08-13T14:33:34.640Z,35.707,75.927,33,4.7,ms,,,,1.2,us,usp0003jy7,2014-11-07T00:42:40.170Z,northwestern Kashmir,earthquake,,,,1,reviewed,us,us
1988-07-27T07:07:42.910Z,31.605,78.627,33,4.4,mb,,,,1,us,usp0003j9a,2014-11-07T00:42:33.008Z,western Xizang-India border region,earthquake,,,,3,reviewed,us,us
1988-07-25T16:41:06.540Z,34.594,79.634,56.9,4.2,mb,,,,1.1,us,usp0003j77,2014-11-07T00:42:32.294Z,Kashmir-Xizang border region,earthquake,,18.1,,3,reviewed,us,us
1988-06-09T12:11:49.840Z,30.654,79.216,25.2,4.8,mb,,,,0.9,us,usp0003gua,2014-11-07T00:42:18.603Z,"Uttaranchal, India",earthquake,,8.1,,13,reviewed,us,us
1988-05-15T20:23:05.700Z,29.862,80.479,25.7,4.8,mb,,,,1.1,us,usp0003fzk,2014-11-07T00:42:09.239Z,Nepal-India border region,earthquake,,13.1,,24,reviewed,us,us
1988-04-12T16:43:16.960Z,34.634,79.555,46.5,4.5,mb,,,,1.2,us,usp0003ez5,2014-11-07T00:41:57.134Z,Kashmir-Xizang border region,earthquake,,12.9,,11,reviewed,us,us
1988-04-02T22:48:58.900Z,32.129,74.461,33,4,mb,,,,1.4,us,usp0003eku,2014-11-07T00:41:54.680Z,southwestern Kashmir,earthquake,,,,1,reviewed,us,us
1988-03-14T07:29:54.090Z,35.747,80.699,33,4.8,mb,,,,1.5,us,usp0003dy6,2014-11-07T00:41:48.169Z,Xinjiang-Xizang border region,earthquake,,,,10,reviewed,us,us
1988-02-05T16:47:09.730Z,34.739,80.53,33,4.3,mb,,,,1.4,us,usp0003cry,2014-11-07T00:41:37.684Z,western Xizang,earthquake,,,,4,reviewed,us,us
1988-01-20T11:48:34.490Z,34.809,74.977,33,4.6,mb,,,,0.6,us,usp0003c7n,2014-11-07T00:41:31.720Z,southwestern Kashmir,earthquake,,,,4,reviewed,us,us
1987-12-26T01:03:00.230Z,32.126,76.695,33,4.3,mb,,,,1.1,us,usp0003bjg,2014-11-07T00:41:25.074Z,"Himachal Pradesh, India",earthquake,,,,4,reviewed,us,us
1987-12-08T10:39:13.360Z,35.127,72.732,33,4.4,mb,,,,0.5,us,usp0003b2q,2014-11-07T00:41:21.911Z,Pakistan,earthquake,,,,4,reviewed,us,us
1987-10-06T16:33:15.650Z,31.922,76.445,33,4.7,mb,,,,1.4,us,usp0003917,2014-11-07T00:41:03.726Z,"Punjab-Himachal Pradesh border region, India",earthquake,,,,2,reviewed,us,us
1987-09-27T06:12:42.950Z,34.163,80.749,33,4.9,mb,,,,1,us,usp00038rs,2014-11-07T00:40:58.298Z,western Xizang,earthquake,,,,27,reviewed,us,us
1987-09-22T01:25:56.410Z,35.742,78.006,49.2,4.7,mb,,,,0.9,us,usp00038kr,2014-11-07T00:40:57.583Z,Kashmir-Xinjiang border region,earthquake,,10.1,,21,reviewed,us,us
1987-08-29T17:58:10.610Z,34.584,79.888,33,4.6,mb,,,,1,us,usp00037xk,2014-11-07T00:40:50.185Z,Kashmir-Xizang border region,earthquake,,,,13,reviewed,us,us
1987-08-21T00:26:07.040Z,31.723,80.183,54.8,4.7,mb,,,,1.3,us,usp00037p4,2014-11-07T00:40:49.301Z,western Xizang,earthquake,,14.9,,19,reviewed,us,us
1987-07-23T21:01:45.010Z,29.909,80.879,33,4,mb,,,,0.8,us,usp00036ws,2014-11-07T00:40:41.909Z,Nepal-India border region,earthquake,,,,3,reviewed,us,us
1987-07-18T16:29:18.880Z,31.144,78.049,54.1,4.7,mb,,,,1.3,us,usp00036rp,2014-11-07T00:40:41.404Z,western Xizang-India border region,earthquake,,14.2,,6,reviewed,us,us
1987-07-12T12:19:19.400Z,33.336,73.45,33,4.5,mb,,,,1,us,usp00036kw,2014-11-07T00:40:40.705Z,Pakistan,earthquake,,,,13,reviewed,us,us
1987-06-06T11:02:41.590Z,30.47,79.202,44.4,4.9,mb,,,,0.9,us,usp00035jt,2014-11-07T00:40:31.010Z,"Uttaranchal, India",earthquake,,10.9,,19,reviewed,us,us
1987-06-06T03:14:24.490Z,30.555,79.267,33,4.7,mb,,,,1,us,usp00035jf,2014-11-07T00:40:30.922Z,"Uttaranchal, India",earthquake,,,,12,reviewed,us,us
1987-04-18T20:48:28.230Z,34.486,80.281,33,4.7,ms,,,,1.3,us,usp0003497,2014-11-07T00:40:15.381Z,western Xizang,earthquake,,,,1,reviewed,us,us
1987-04-09T20:01:19.500Z,35.509,80.646,33,4.9,mb,,,,1.3,us,usp000341s,2014-11-07T00:40:13.732Z,Xinjiang-Xizang border region,earthquake,,,,18,reviewed,us,us
1987-04-02T13:30:44.410Z,35.755,80.819,33,4.8,mb,,,,1.4,us,usp00033v1,2014-11-07T00:40:11.424Z,Xinjiang-Xizang border region,earthquake,,,,10,reviewed,us,us
1987-02-08T03:29:18.680Z,34.598,81.19,33,4.5,mb,,,,1.3,us,usp0003295,2014-11-07T00:39:48.531Z,western Xizang,earthquake,,,,1,reviewed,us,us
1987-02-02T22:17:15.140Z,34.841,75.571,82.2,4.4,mb,,,,1.5,us,usp000324s,2014-11-07T00:39:45.656Z,eastern Kashmir,earthquake,,16.6,,4,reviewed,us,us
1987-01-10T03:34:01.370Z,34.558,80.333,33,4.6,mb,,,,1.3,us,usp00031jd,2014-11-07T00:39:38.711Z,western Xizang,earthquake,,,,7,reviewed,us,us
1986-09-11T04:22:30.690Z,32.662,78.559,33,4.8,mb,,,,1.4,us,usp0002xzn,2014-11-07T00:38:59.959Z,Kashmir-Xizang border region,earthquake,,,,25,reviewed,us,us
1986-08-26T16:03:25.020Z,36.093,77.921,33,4.9,mb,,,,1.1,us,usp0002xjj,2014-11-07T00:38:53.796Z,"southern Xinjiang, China",earthquake,,,,17,reviewed,us,us
1986-08-24T17:37:44.920Z,35.842,72.942,44.8,4.8,mb,,,,1,us,usp0002xgk,2014-11-07T00:38:53.529Z,Pakistan,earthquake,,13.4,,25,reviewed,us,us
1986-08-07T18:20:35.600Z,34.662,80.254,33,4.8,mb,,,,0.7,us,usp0002wyk,2014-11-07T00:38:50.138Z,western Xizang,earthquake,,,,8,reviewed,us,us
1986-08-07T18:19:09.840Z,34.615,80.29,33,4.8,mb,,,,1,us,usp0002wyj,2014-11-07T00:38:50.125Z,western Xizang,earthquake,,,,18,reviewed,us,us
1986-07-30T04:03:24.810Z,33.16,75.793,33,4.6,mb,,,,0.6,us,usp0002wpp,2014-11-07T00:38:45.275Z,eastern Kashmir,earthquake,,,,9,reviewed,us,us
1986-07-27T17:39:02.560Z,34.58,80.156,33,4.7,mb,,,,1.1,us,usp0002wkm,2014-11-07T00:38:44.284Z,western Xizang,earthquake,,,,4,reviewed,us,us
1986-07-19T10:47:03.350Z,34.126,79.659,33,4.6,mb,,,,1.2,us,usp0002w64,2014-11-07T00:38:42.729Z,Kashmir-Xizang border region,earthquake,,,,7,reviewed,us,us
1986-07-16T22:03:10.790Z,31.049,77.997,33,5.5,mw,,,,1,us,usp0002w2z,2020-08-28T20:31:51.099Z,"Himachal Pradesh, India",earthquake,,,,,reviewed,us,hrv
1986-07-06T21:45:24.480Z,34.458,80.108,33,4.8,mb,,,,0.8,us,usp0002vry,2014-11-07T00:38:39.959Z,western Xizang,earthquake,,,,10,reviewed,us,us
1986-07-06T20:39:59.310Z,34.488,80.032,33,4.5,mb,,,,1,us,usp0002vrw,2014-11-07T00:38:39.933Z,western Xizang,earthquake,,,,10,reviewed,us,us
1986-07-06T20:21:55.350Z,34.665,79.725,33,4.3,mb,,,,1.6,us,usp0002vrt,2014-11-07T00:38:39.922Z,Kashmir-Xizang border region,earthquake,,,,4,reviewed,us,us
1986-07-06T19:24:22.990Z,34.424,80.161,9.1,6,mw,,,,1.3,us,usp0002vrr,2016-11-09T22:55:33.059Z,western Xizang,earthquake,,,,,reviewed,us,hrv
